stage,phase,candidate_id,source_name,source_type,parent_candidate_id,source_stage3_1_candidate_id,full_control_vector,margin_control_vector,hold_control_vector,probe_center_candidate_id,probe_center_index,probe_variable_local_index,probe_variable_full_index,probe_step,probe_mode,probe_slot,probe_scheme,probe_requested_delta,probe_actual_delta,population_index
Stage3.2,margin_round_000_probes,s32mr000p_f5b0c7dc6515eb14,center1_v1_0,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.48304023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.48304023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,1,25,8,1,0,two_sided,0.009,-0.009000000000000008,44
Stage3.2,margin_round_000_probes,s32mr000p_22313c2c6e3ba91d,center1_v1_1,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.5010402301310709,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.5010402301310709,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,1,25,8,1,1,two_sided,0.009,0.008999999999999952,45
Stage3.2,margin_round_000_probes,s32mr000p_04a4d2aa87e2fb32,center1_v2_0,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21197878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21197878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,2,26,8,2,0,two_sided,0.0035,-0.003500000000000003,46
Stage3.2,margin_round_000_probes,s32mr000p_0f189d968211e459,center1_v2_1,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21897878343592359,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21897878343592359,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,2,26,8,2,1,two_sided,0.0035,0.003500000000000003,47
Stage3.2,margin_round_000_probes,s32mr000p_4320d03a23d4d54a,center1_v3_0,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.81832404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.81832404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,3,27,9,0,0,two_sided,0.013,-0.013000000000000012,48
Stage3.2,margin_round_000_probes,s32mr000p_e13225d7bbad1834,center1_v3_1,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.84432404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.84432404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,3,27,9,0,1,two_sided,0.013,0.013000000000000012,49
Stage3.2,margin_round_000_probes,s32mr000p_0181b119f6464122,center1_v4_0,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.4992800036218754,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.4992800036218754,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,4,28,9,1,0,two_sided,0.013,-0.0129999999999999,50
Stage3.2,margin_round_000_probes,s32mr000p_71e651a0a286ae94,center1_v4_1,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5252800036218752,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5252800036218752,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,4,28,9,1,1,two_sided,0.013,0.0129999999999999,51
Stage3.2,margin_round_000_probes,s32mr000p_f5fd11ca182d2831,center1_v5_0,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.02365929964019692,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.02365929964019692,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,5,29,9,2,0,two_sided,0.0045,-0.0045000000000000005,52
Stage3.2,margin_round_000_probes,s32mr000p_85cf471786a905a4,center1_v5_1,real_tsc_fd_probe,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.03265929964019692,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.03265929964019692,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.0869019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,1,5,29,9,2,1,two_sided,0.0045,0.004499999999999997,53
